AuthorId,PaperIds
1810481,1585734 2185940 2183282 716496 1317951 846449 766736 2188989 1558618 1869257 1098071 1742706 2089018 1601581 1019190 1270634 2111957 839546 1991206 129897 1868256 2217227 2114153 2114153 2114153 2114153 2114153 1806766 301060 303007 406109 940193 1911723 324843 324843 324843 2095914 168274 1959987 1042514 1842266 1572056 544493 1378652 985744 470770 62125 685405 2115087 1315501 1066289 743619 143217 226038 1481605 146039 1364648 329127 1870196 1648801 1026174 1064397 1749957 1329972 1812055 1505859 1341682 919035 732893 330427 1598622 649568 294051 1204259 1204259 1204259 1743517 250261 68443 970512
909612,1544057 612703 1506840 307711 690970 1879514 1254576 1798082 2182057 1630801 1333464 1809252 2074433 1115970 200601 1737665 567470 1441116 960360 2001357 1742264 1536205 560246 1041030 519275 358332 954240 1945208 1821237 774273 1266691 1101196 824621 1705532 865052 2129611 1488549 1332363 932710 278569 797507 1980253 116725 1299670 930088 370587 1167944 966866 1801720 1778797 1224680 865763 780227 753908 413912 2008982 2157484 1924189 1780117 1226603 974437 340253 1033513 1995818 1680240 136317 1113300 320327 2188799 1734397 1664551 499602 994121 355301 1106937 11968 1827433 1409805 1279042 327816 1915602 1151138 828586 165332 583833 127197 1437931 1546644 163149 797417 185253 656936 484580 1988945 1520761 2250686 1681302 89018 178665 2035501 1481084 434003 90115 607 519682 2019996 2067909 2226353 1096294 678655 1393749 1331132 1082186 602997 2257746 1152870 901567 279202 159755 765388 1773879 1133480 1046582 1974691 1879310 1684917 1459219 966890 902394 456535 1795329 1523642 1009968 628202 238511 115569
1327405,2097083 2078173 900011 2132857 954960
827694,1648864 833691 534106 306243 283815 207357 39554 1969683 1369842 451527 1000197 201051 1503666 1838670 1995625 759500 1020832 162380 1738616 1737551 1419213 317255 597750 1232365 509416 586955 425135 309679 2130698 1872589 979731 1768566 440579 345269 887832 602057 335331 918577 1876449 1253783 1696031 35734 2044022 1777617 252202 1010766 208163 1747073 1224865 2198821 725325 1891422 1675691 67959 1976481 923206 1637179 1922280 1540725 246646 1102569 2228280 1774891 1247687 544868 1175916 1586369 746711 16785 1424401 694236 1466570 1476820 1654409 1788090 1211787 1819527 590748 1020516 1551196 1618067 553746 392384 1019255 1022367 768873 1111474 281737 1643077 1107739 2212782 1193781 1787627 798287 2154218 49261 79675 1439641 1575007 346664 810764 1058037 742605 2102062 1835607 1819967 1905227 306158 684895 2088542 1278954 2131781 2131781 1630707 1630707 2005149 2016666 1757589 1757589 2230343 1437395 1854859 1238139 1608781 288685 946049 2137260 1837745 968196 261191 2216689 435476 667663 506729 1819565 1226228 643852 1798990 1501269 193715 1948413 71127 1938361 1706642 11860 64869 1377447 1304168 524111 2001938 1346210 1346210 793806 1180020 238929 1701215 2028528 2028528 2007967 2007967 745807 745807 1743652 1221075 100451 47996 1845682 1906631 835538 340292 502578 550336 629788 1053741 549423 380715 2196060 499309 1475488 1440239 763709 1890986 1766846 1707383 1536981 2124947 2009732 2006953 1896638 1449940 1421566 1315742 1260293 1260293 1230472 1101539 487035 449323 209011
1016121,773033 2199694 352551 406727 431997 1212395 296653 28139 568205 1880627 1411226 581578 238871 225809 124201 216295 1573576 144314 823109 1072329 87514 1675627 424189 494266 307493 530488 380400 709239 265851 481279 1342727 1624625 871588 609536 1452466 1881409 2209908 49134 115179 52392 1620761 257941 1288961 1880823 733096 2105185 2140479 995135 1049457 508413 2016357 1970649 835490 1819868 629258 15571 1101965 52354 441980 1977060 320874 1538488 1211166 193918 1936233 604088 1996225 1246570 529069 179290 2149981 1110844 87913 2239162 584144 2148311 2059614 1067255 374394 1256766 1922802 2220637 721214 1503878 1291546 888914 1766862 1516290 566931 275770 346347 1469513 648806 481362 525467 370305 290260 439519 1361279 2029741 496352 758838 1600869 1420133 1278943 1805251 1750222 67784 2046783 1899730 2171997 1562458 1743562 1459004 1054280 1597254 1251658 1129924 331552 2176854 678111 1231502 1987666 2201487 2036940 963774 387021 1889878 2211642 852307 2169661 898506 927276 518934 1411536 1161400 1888975 1267403 1124859 1367487 1778938 991395 2198119 1683565 1109195 1951965 400174 2029452 2176765 1533519 273664 2117871 1271122 773924 286567 1841985 1988750 928361 695375 995546 1597032 865557 2223813 2195898 2123324 2112971 2099604 2044959 2013369 2004429 1966696 1966180 1937639 1908005 1903326 1870310 1853358 1803801 1788050 1773809 1756625 1754879 1682511 1658192 1640962 1637258 1631548 1626186 1624199 1593170 1565842 1557559 1486850 1463061 1427083 1371370 1338647 1316172 1297389 1286724 1263528 1221751 1202904 1189594 1146474 1145336 1080862 1060597 1048926 1043341 1023128 1009513 1009050 1007753 1001864 964087 943120 933927 844418 820664 817689 783885 777455 770671 752718 723372 718813 697968 682858 666960 659089 608532 602552 547220 463007 428858 405080 284078 279263 247876 239315 210229 184099 174420 166557 154004 103462 100049 60478 37859 32169 11070
2236733,2083498 1165777 1070048 905626 865465 990947 1492835 765018 201865 886896 1067304 2253456 904337 624808 1721445 908738 652856 284759 527573 1653748 1471087 1319244 182806 2038032 1369594 28415 196613 1414015 702229 686977 1519146 576459 277379 1485903 1362305 1040770 1753336 2045469 1183962 2129494 1786775 1359102 848558 1982363 195159 624776 62936 2237682
966974,1129638 841374 1237809 1951663 1289822 997609
205123,1019022 1228200 1085579 1747322 478860
1040716,1945749 1115772 584869 2248149 1391110 1032266 1584024 926056 794647 563207 870557 652480 1837175 291049 748172 1939317 989 1286614 1722831 413475 985718 489156 1740367 1871964 885972 1312019 1086060 1898390 1102353 308753 1450530 99127 439366 259658 1742975 1974705 1853512 1187357 121196 1129669 2242154 362813 316017 288949 371991 534664 825119 921537 1201576
2220365,769423 667186 1432139 1392534 1180281 1440899 1123392 1312251 1282453 1145644 987132 1808892 1211629 1619802 630354 877927 2037305 1968041 5695 1765577 219640 891705 423024 702600 377728 1577326 1268015 1592276 2214408 2154169 1506434 2057648 604101 201260 1031271 1846528 910020 1386127 1014161 608186 366802 2094363 427734 1668975 882053 147316 426834 1238823 1219043 1177981 1383943 151112 1479046 911249 335304 84771 332026 1572826 2255095
336207,1163815 1162083 523705 2230422 2169021 1690545 1073769 495937 2164178 1279939 615659 160397 186588 1916069 1040933 913395 339813 1013729 866391 1450456 299371
1950044,1376518 1265426 99660 85065 2165763 665787 1202113 1099079 1994078 1433063 1196540 1096698 256793 1684707 2233852 336294 212678 708400 495987 1530896 432264 120106 1900674 1605504 681773 2233431 1867005 1615679 1230877 363906 1942553 1349341 124185 2197969 1862446 1022184 305296 588369 135763 2166476 1017710 1353220 459948 1434519 679734 105230 1367582 2087304 403825 611640 1045443 134113 432151 2187793 1314178 1201316 69070 912992 1414659 1098041 896087 2011327 258720 109472 152159
1786206,2227655 1587394 2079176 1959096 2009635 118187 1767095 1931224 1702415 645822 944667 713442 2026361 1387016 1203104 535548 1606951 275685 137835 161836 292383 2155351 1200057 690907 1596325 912815 1067818
106848,2077303 1913631 1693345 1118631 1083010 742547 1195871 1150879 1109605 1108740 993779 2123988 1449546 1344797 1091510 811242 2197353 1856114 1495917 2230863 2022541 1902642 1638557 310797 2220982 1179794 1229872 1761410 1343238 2107550 462998 898738 673798 1519091 685175 752769 2257827 634144 1963270 1988972 1490811 1205770 2186438 1741402 725827 1596063 1258081 97105 2136682 362585 127245 1076495 1900310 1542259 749265 1726360 2000352 525538 640399 831940 1881485 164596 707940 700638
278883,240026 948820 1729106 1839141 769727 1596163 2134619 1624734 1431897 1631916 2255978 1521788 522707 1822123 1391913 369897 2243350 2211248 99025 1826663 1251067 1052842 1030199 1261433 1560218 534220 1575785 1752194 1730887 2069449 461358 2181727 1550348 820069 1506002 697747 1498341 2094176 131153 1603235 1422787
1671537,695300 1598421 2072542 1258978 1362190 234298 120644 71319 327 757210 1192263 60954 667656 904891 262865 1630503 2070131 1192073 616303 1536381 2132747 603703 2125032 1156465 2012656 546292 872335 103179 1991758 1717951 1142165 116476 621538 1162706 521326 2075379 1840089 1869042 2158682 1586881 2250045 84586 1688904 1353530 209645 688924 259021 228187 2214668 109042 1008895 1992489 386002 1071925 612397 346892 1908986 1826126 697292 333687 1544718 1204782
360821,1815667 587314 1820804 1820804 702389 2240531 1253213 618471 1251994 1251994 81334 81334
1810810,2075420 1937171 1114305 931757 1506426 12851 54146
1417598,2252566 2103007 1938913 1839917 1822252 1799472 1770903 1631217 1560001 1553020 1381756 1304531 1253149 1239693 1214691 1142354 651499 206541 173824 1771665 2000600 1515363 2094770 508535 503655 1025525 1873158 1750902 1619219 1307760 962397 253099 691062 105044 1382755 334653 131507 1037720 1868785 2231756 1247350 1855181 255706 768694 149101 168820 658337 950552 758192 1623002 243810 608387 867218 1319428 2230090 2154913 2102595 2106134 1901358 1740997 1543900 985442 895199 28141 1844378 1257463 1049248 1838405 2229273 2111019 1756069 1133358 1110609 602266 315313 1655721 1585890 2001917 1147717 1804499 1976119 991541 551693 263646 1516585 1642530 1146695 1093748 2114690 882429 636261 1061004 880294 1524803 1734785
467327,619029 1260606 2110944 2109331 397892 726802 75625 1631201 1039538 1774948 1691776 1025727 971348 322377
1278347,1833126 1180793 2244980 18321 397457 632581 2162598 1278605 520201 193019 1522042 1156945 157480 2178157
1016219,1215031 550841 1201719 97765 473093 1570619 702590
582044,872063 775978 857059 1205259 962735 169499 1014708 704110 834283 2094938 1033255 956848 1076286 462186 703451 603397 1354837 2221913 66305 519853 824191 84799 62785 941360 664988 108404 1089655 1066092 272333 1233576 355676 1977232 587228 564198 896054 1313886 1222847 1033188 657937 521009 2023881 2128307 1993462 1623770 288649 1781831 760104 1163772 666241 2176467 505043
1818693,2159237 1304249 825061 1151922 563526 1924698
377251,611915 604584 1371293 608208
426,1591324 2114604 1619181 762357 1525094 1755057 92584 733468 174625 841427 873 1200538 643226 37257 1896437 885676 1397733 1220376 703799 1738852 1309402 608753 1620205 1506113 212235 2131795 1020664 1743931 1513874 581263 1886966 1715768 1474160 284639 1522781 1425521
1581483,195731 1038702 1743584 420205
1294768,763868 2232956 1763502 1630300 427922 1385082 839805 345715 2129493 973906 1111546 1077510 597164 1487316 383941 1825383 1469644 515219 140384 2112728 2203242 204847 765786 393277 967207 2114662 1884045 1293539 669857 1578056 639663 593235 521456 2105596 177148 1437708 828922 1541789 1387476 675355 517030 635607 224565 786952 1137751 846489 402871 1254351 924308 1978327 1838998 2015852 254580 1675952 1588619 1433047 972729
97012,1868069 792919 2198558 1070813 132632 195234 1343162 2098741 525765 1097126 1246045 492722 1380599 1923510 1121207 1197624 2207120 133120 1444484 618420 1246723 497342 1997216 648589 1080723 1497215 619216 2256172 673188 1332998 302881 2092455 1123119 986696 222162 1427248 510149 1791931 705076 659897 986530 308730 2028281 557753 2139919 1238098 680553 786465 696992 1606185 985905 834356 498683 1827519 595500 200852 828514 569959 1561171 1329579 2005935 1151752 1268233 1102655 2034388 133937 1915746 1669193
259487,498898 830388 1402751 1793692 1734084 1400223 618823 300777 888935 734275 1232380 2093435 1207296 750562 876319 861668 1296073 114301 1370636 832312 293086 1326352 1478004 39224 1329546 1043154 502566 1297897 1139287 923177 1290365 882946 1333717 1179144 1613276 781589 1411658 1153378 1974738 116439 1376234 1428858 1039990 982889 802719 1990347 1664723 9950 1898967 1684297 3453 1534939 235931 172866 2247446 1780246 1374274 968758 1063512 862567 434837 1738847 1186269 912145 1233381 153817 767428 1558004 330596 166461 756253 1451228 1239158 2116925 1926185 1842499 1489608 1227196 79828 1917041 686379 630655 1968179 19385 30998 1978416 1688532 1495837 18769 217572 76103 1007603 695086 799809 2149437 2046918 696103 1173733 2003678 1867714 416545 413000 1305641 792794 303361 358366 265528 1820259 120997 1350792 1407345 327699 1564660 633441 1020321 881156 515044 1104739 528083 2061820 1656739 25047 1435674 1530556 1333919 928098 466027 85224 135688 1461172 599533 784394 1478338 715922 1154608 1320970 1224230 2030938 2163579 376558 2007633 724219 908481 1375030 1317139 1888186 70541 1678433 135595 479258 654766 2181913 1751001 1603240 1449579 1657137 977074 1198426 231264 1365213 1925643 2001879 1020687 2090876 1832810 901463 1191309 428259 1386392 1074408 2155327 998295 1342797 1489634 1172728 281482 252193 2187284 172470 1725360 1118433
1139136,1856336 1666900 1513557 1021733 894652 2124706 1478890 196943 1753648 1746047 108440 887482 323042 1894324 16400
762313,2110842 122639 885664 1474295 2059393 1568363 963692 30937 758701 1092598 532506 794339 836101 923844 2116265 573454 1620774
1417676,1759533 1063831 898968 491765 14266 113056 1486122 2055336 862414 696985 417776 382691 1380772 2003874 1262212 134873 479807 2105071 1397915 835443 42957 1827543 1005871 1079072 2166323 2072374 467329 425207 449210 1725560 1815817 381037 316316 1950406 1610911 1281003 1480862 481832 101296 656984 815243 1157131 1222675 894578 51368 1172086 488470 1844695 1446194 584023 807079 1588796 136803 218863 1964681 1413065 1466014 1159482 1303229 591602 302473 575163 2168820 1464399 802612 1302238 2029719 735981 1027107 848272 702611 1041524 647575 1481617 1307954 1691075 896204 1482856 1137797 932549 1608286 455429 2177536 1821912 835664 1401674 763103 1853545 1098876 635978 1713457 116753 1417865 1720282 2117538 1914278 2092882 378420 870300 2050063 1732957 499852 2254931 1913492 1585020
745935,1736758 615572 2067177 1765562 1779652 1263052 2188580 1239780 95771 1420305 333432 1436620 421911 1392268 2233694 2193913 25284 1146425 721449 641844 393733 1619386 1375153 1919375 1881102 253196 1151664
1073633,1098720 163289 507541 2021846 314304 1918807 641727 1977265 2080243 2081421 2148026 1872075 64285 1012859 187990 770239 1289559 612348 1170058 531575 1428081 1669865 773585 38136 2038745 100085 651312 1670928 1669988 1790425 452771 2068996
197097,1525035 1525035 1846892 1806413 318226 318226 69415 908105 525489 2200807 387372 2250818 111938 1831497 1831497 1498461 565436 1451794 807953 2074881 121563 1701965 1299423 1299423 523010
2284297,330622 823293 1523314 346183 1347622 1056913 565746 1094392 373067 1952375 1058361 1222842 672900 880309 1991021 1856991 790044 810019 510857 1963544 984800 491080 902338 654508 307497 740895 308604 1047146 616156 73861 33561 1040747 341342 1524609 1416202 179031 1275568 689965 977151 146224 1037835 715166 2052785 2045980 1750071 1192256 1117152 350710 18696 2129869 194002 2123951 1045329 376780 181790 1900651 2070045 1534757 2003214 1520344 576774 1214857 726160 1782602 1568053 1564346 1230327 1167107 951862 923880 344292 200450 337564 953664 1962508 1383433 265880 1941178 833781 967680
325032,9507 91676 320184 282113 150154 1639916 1603203 347121 2040210 1120320 765656 806052 315827 776010 1308230 640889 2221125 2206589 1486820 735737 189165 1362426 22412 1695022 1662495 1548609 2153031 773260 1836651 645652 1216045 1169404 791167 2258857 1585820 1475875 2243126 1452430 1251752 970405 956166 900047 2034279 1960023 746700 153455 843443 2183346 1272186 1636588 1280107 1981585 2206661 1670599 616475 506963 425234 1923646 1960799 1754089 1312977 56501 1188450 154703 2064637 1894700 1421517 371770 554755 2212179 1002252 929413 72256 1858217 1667632 1348285 906775 774456
